text,label,task
Cynthia ate the peach with a fork.,1,eng
Cynthia nibbled the carrot .,1,eng
Cynthia nibbled .,1,eng
Cynthia nibbled at the carrot .,1,eng
Cynthia gobbled the pizza .,1,eng
Cynthia gobbled the pizza down .,1,eng
Cynthia devoured the pizza .,1,eng
Cynthia lunched.,1,eng
Cynthia lunched on peaches.,1,eng
Cynthia munched on peaches.,1,eng
Teresa bottle fed the baby.,1,eng
Teresa bottle fed soy milk to the baby.,1,eng
Teresa bottle fed the baby soy milk.,1,eng
Paul yawned.,1,eng
Paul breathed.,1,eng
Paul exhaled.,1,eng
Paul laughed.,1,eng
She laughed from embarrassment.,1,eng
Linda winked her eye.,1,eng
Linda winked.,1,eng
Linda winked at the audience.,1,eng
Linda winked in agreement.,1,eng
Jennifer shook her finger at the naughty child.,1,eng
The princess bowed.,1,eng
The princess bowed to the queen.,1,eng
Gloria dozed.,1,eng
Sharon flinched.,1,eng
Sharon flinched at the sight of the accident.,1,eng
Sharon shivered.,1,eng
Sharon shivered from fear.,1,eng
Sharon shivered at the thought of the cold sea.,1,eng
The pirates drowned the sailor.,1,eng
The sailor drowned.,1,eng
The sea monster drowned the sailors.,1,eng
My eyes are itching.,1,eng
My eyes are itching me.,1,eng
My eyes are itching from the smoke.,1,eng
My heart is pounding.,1,eng
My heart is pounding from fear.,1,eng
Tessa sprained her ankle.,1,eng
Sharon fainted.,1,eng
Sharon fainted at the sight of the accident.,1,eng
The baby dressed.,1,eng
Marlene dressed the baby.,1,eng
Marlene dressed herself.,1,eng
The barber shaved my chin.,1,eng
I shaved my chin.,1,eng
Celia brushed the baby's hair.,1,eng
Celia brushed her hair.,1,eng
She always wore purple dresses.,1,eng
She spruced herself up before the job interview.,1,eng
She spruced up before the job interview.,1,eng
She was always clad in black.,1,eng
Brutus murdered Julius Caesar.,1,eng
The bandits murdered innocent victims.,1,eng
Brutus murdered Julius Caesar with a dagger.,1,eng
The exterminator killed the insects with DDT.,1,eng
The witch poisoned Snow White.,1,eng
The jewel sparkled.,1,eng
Jewels sparkled on the crown.,1,eng
The crown sparkled with jewels.,1,eng
A magnificent diamond sparkled on his finger.,1,eng
On his finger sparkled a magnificent diamond.,1,eng
On his finger there sparkled a magnificent diamond.,1,eng
The door hinges squeaked.,1,eng
Birds sang in the trees.,1,eng
The trees sang with birds.,1,eng
In the hallway ticked a grandfather clock.,1,eng
In the hallway there ticked a grandfather clock.,1,eng
I buzzed the bell.,1,eng
The bell chimed the hour.,1,eng
A squeaking door announced John's presence.,1,eng
The onions reeked.,1,eng
The room reeked of onions.,1,eng
The room reeked.,1,eng
The well gushed oil.,1,eng
I bled him.,1,eng
Oil gushed from the well.,1,eng
The streets gushed with water.,1,eng
A fragrant stew bubbled over the fire.,1,eng
Caesar put a gushing fountain by his palace.,1,eng
The Romans destroyed the city.,1,eng
The builders destroyed the warehouse with explosives.,1,eng
The explosives destroyed the warehouse.,1,eng
The builders destroyed the warehouse.,1,eng
Tony broke the window.,1,eng
Tony broke the crystal vase.,1,eng
Tony broke the window with a hammer.,1,eng
Tony broke the cup against the wall.,1,eng
Tony broke her arm.,1,eng
Tony bent the rod with pliers.,1,eng
The rod bent.,1,eng
Tony bent the copper rod.,1,eng
Copper rods bend easily.,1,eng
The pliers bent the rod.,1,eng
Tony bent the rod against the table.,1,eng
Tony bent Mary's arm.,1,eng
The potatoes baked.,1,eng
Jennifer baked Idaho potatoes.,1,eng
Idaho potatoes bake beautifully.,1,eng
Jennifer baked the potatoes in the oven.,1,eng
This oven bakes potatoes well.,1,eng
Bill dried the clothes.,1,eng
The clothes dried.,1,eng
Bill dried the cotton clothes.,1,eng
Cotton clothes dry easily.,1,eng
Bill dried the clothes with a hair dryer.,1,eng
The hair dryer dried the clothes.,1,eng
A lot of clothes are drying on the line.,1,eng
Bill is drying a lot of clothes on the line.,1,eng
The roses bloomed.,1,eng
The temperature soared.,1,eng
Cornelia lodged with the Smiths.,1,eng
Cornelia lodged at Mrs. Parker's.,1,eng
An old woman lodged at Mrs. Parker's.,1,eng
Squatters lodged in these abandoned buildings.,1,eng
The soldiers lodged in the schoolhouse.,1,eng
An old woman lived in the forest.,1,eng
Unicorns don't exist.,1,eng
There exists a solution to this problem.,1,eng
In the forest languished an old woman.,1,eng
A crowd of people remained in the square.,1,eng
The beer bubbled.,1,eng
A fire raged in the mountains.,1,eng
In the mountains there raged a fire.,1,eng
A fire raged all through the mountains.,1,eng
All through the mountains raged a fire.,1,eng
Roses flowered in the garden.,1,eng
The garden flowered with roses.,1,eng
A fire raged over the fields.,1,eng
A large flag fluttered.,1,eng
A large flag fluttered over the fort.,1,eng
Many flags fluttered over the fort.,1,eng
Over the fort there fluttered a large flag.,1,eng
Over the fort fluttered a large flag.,1,eng
The tree trembled.,1,eng
The flag waved.,1,eng
The hall is echoing with voices.,1,eng
A loud cry echoed through the hall.,1,eng
Through the hall there echoed a loud cry.,1,eng
Through the hall echoed a loud cry.,1,eng
The music echoed.,1,eng
A striped fish swam in the aquarium.,1,eng
In the aquarium swam a striped fish.,1,eng
In the aquarium there swam a striped fish.,1,eng
The cattle are herding in the pasture.,1,eng
The cattle herded.,1,eng
I herded the cattle.,1,eng
The bag is bulging with groceries.,1,eng
The bag is bulging.,1,eng
A statue of Jefferson stood on the comer.,1,eng
There stood on the comer a statue of Jefferson.,1,eng
A statue of Jefferson stood on the comer of the two boulevards.,1,eng
On the comer of the two boulevards stood a statue of Jefferson.,1,eng
The hanging gardens are a sight to behold.,1,eng
The river runs from the lake to the sea.,1,eng
The stream winds through the valley.,1,eng
The stream crawls through the valley.,1,eng
Through the valley ran a rushing stream.,1,eng
There ran through the valley a rushing stream.,1,eng
Italy borders France.,1,eng
Snow caps the mountain.,1,eng
A ship appeared.,1,eng
A large ship appeared on the horizon.,1,eng
On the horizon appeared a large ship.,1,eng
A solution immediately presented itself.,1,eng
A solution immediately presented itself to him.,1,eng
A wonderful opportunity presented itself yesterday.,1,eng
I presented a solution yesterday.,1,eng
A solution presented itself yesterday.,1,eng
The crowd vanished.,1,eng
A valuable 13th-century manuscript recently vanished from the library.,1,eng
The rabbit vanished into thin air.,1,eng
A serious accident happened yesterday.,1,eng
There happened a serious accident yesterday.,1,eng
A serious accident happened in front of them.,1,eng
In front of them happen.,1,eng
The accident happened.,1,eng
Sylvia squirmed.,1,eng
The dog flopped onto the bed.,1,eng
The dog flopped in the comer.,1,eng
A dog lay in the comer.,1,eng
A dog lay in the corner.,1,eng
The convict escaped.,1,eng
The convict escaped from the police.,1,eng
The convict escaped the police.,1,eng
We abandoned the area.,1,eng
The ball rolled.,1,eng
The ball rolled down the hill.,1,eng
The ball rolled over the hill.,1,eng
The ball rolled into the gutter.,1,eng
Bill rolled the ball down the hill.,1,eng
The horse jumped over the stream.,1,eng
The horse jumped across the stream.,1,eng
The horse jumped into the stream.,1,eng
The horse jumped out of the stream.,1,eng
The lions jumped through the hoop.,1,eng
The horse jumped the stream.,1,eng
A little white rabbit jumped out of the box.,1,eng
There jumped out of the box a little white rabbit.,1,eng
We walked ourselves into a state of exhaustion.,1,eng
Tom ran the soles off his shoes.,1,eng
He skated Penny around the rink.,1,eng
They rowed.,1,eng
He rowed Penny across the lake.,1,eng
Penny rowed across the lake.,1,eng
They rowed along the canals of Venice.,1,eng
They rowed the canals of Venice.,1,eng
They waltzed.,1,eng
She waltzed across the floor.,1,eng
He waltzed her across the floor.,1,eng
Jackie chased after the thief.,1,eng
Jackie chased the thief down the street.,1,eng
Jackie chased the thief.,1,eng
Sasha lingered in the museum.,1,eng
Sasha lingered over lunch.,1,eng
Maggie hurried through the museum.,1,eng
Her sister hurried.,1,eng
Maggie hurried her sister.,1,eng
The package weighed ten pounds.,1,eng
I weighed the package.,1,eng
The book costs $10.,1,eng
The phone company billed me $10 for that phone call.,1,eng
The phone company billed me $10.,1,eng
The meeting began at 4 P.M.,1,eng
I began the meeting at 4 P.M.,1,eng
Wilma completed the assignment.,1,eng
My family always summers at the seashore.,1,eng
The man kicked a ball.,1,eng
A man kicked the ball.,1,eng
The ball kicked a man.,1,eng
A ball kicked the man.,1,eng
"The ball, a man kicked.",1,eng
"The man, a ball kicked.",1,eng
Kim is fond of Lee.,1,eng
"In January 2002, a dull star in an obscure constellation suddenly became 600,000 times more luminous than our Sun, temporarily making it the brightest star in our galaxy.",1,eng
The man kicked the ball.,1,eng
The tall man kicked the ball.,1,eng
"The handsome, tall man kicked the ball.",1,eng
"The handsome, tall, nice man kicked the ball.",1,eng
Some sentences can go on.,1,eng
Some sentences can go on and on.,1,eng
Some sentences can go on and on and on.,1,eng
Some sentences can go on and on and on and on.,1,eng
All native speakers have a grammatical competence which can generate an infinite set of grammatical sentences from a finite set of resources.,1,eng
Do not end a sentence with a preposition.,1,eng
Avoid double negatives.,1,eng
The student was hoping for a good clue.,1,eng
The clue that John got was more helpful than the one that Smith got.,1,eng
The student was hoping for a tool.,1,eng
The tool that Jones got was more helpful than the one that Smith got.,1,eng
much evidence is needed.,1,eng
much equipment is needed.,1,eng
much information is needed.,1,eng
much furniture is needed.,1,eng
much advice is needed.,1,eng
The paper provides many clues.,1,eng
The box contains many tools.,1,eng
John offers many suggestions.,1,eng
little evidence was provided.,1,eng
little equipment is available.,1,eng
John offers little advice.,1,eng
little information was provided.,1,eng
few clues could be found.,1,eng
John offers few suggestions.,1,eng
The room contains few armchairs.,1,eng
The president was hoping for a good cake.,1,eng
The bartender gave John some good beers.,1,eng
No one knows how to tell from a good beer to a bad one.,1,eng
My pastor says I ate too much cake.,1,eng
The students drank too much beer last night.,1,eng
People now drink less beer.,1,eng
"In English, the main verb agrees with the head element of the subject.",1,eng
Visiting relatives can be boring.,1,eng
He said that that ` that ' that that man used was wrong.,1,eng
Kim and Sandy is looking for a new bicycle.,1,eng
I have never put the book.,1,eng
The boat floated down the river sank.,1,eng
Chris must liking syntax.,1,eng
There is eager to be fifty students in this class.,1,eng
What is John eager to do?,1,eng
What is John easy to do?,1,eng
Is the boy who holding the plate can see the girl?,1,eng
Which chemical did you mix the hydrogen peroxide and?,1,eng
There seem to be a good feeling developing among the students.,1,eng
Strings have been pulled many times to get students into that university.,1,eng
He washed himself.,1,eng
He washed me.,1,eng
He washed us.,1,eng
Wash yourself.,1,eng
Wash yourselves.,1,eng
Wash me!,1,eng
The weather is lovely today.,1,eng
I am hoping that the weather is lovely today.,1,eng
The birds are singing because the weather is lovely today.,1,eng
They read the book.,1,eng
He treats John very.,1,eng
He walked right the wall.,1,eng
They have no TV.,1,eng
They have no car.,1,eng
They have no information.,1,eng
They have no friend.,1,eng
They can sing.,1,eng
They can run.,1,eng
They can smile.,1,eng
They can cry.,1,eng
They read the new book.,1,eng
They read the interesting book.,1,eng
They read the scientific book.,1,eng
He treats John very nicely.,1,eng
He treats John very badly.,1,eng
He treats John very kindly.,1,eng
He walked right into the wall.,1,eng
"John sang a song, Mary played the piano.",1,eng
We found out that very lucrative jobs were in jeopardy.,1,eng
I think learning English is not easy at all.,1,eng
I doubt you can help me in understanding this.,1,eng
I think that learning English is not all that easy.,1,eng
I doubt if you can help me in understanding this.,1,eng
I am anxious for you to study English grammar hard.,1,eng
John not leave.,1,eng
John drink beer last night.,1,eng
John leave for Seoul tomorrow?,1,eng
"John will study syntax, and Mary, too.",1,eng
He left.,1,eng
He did not leave.,1,eng
Students wanted to write a letter.,1,eng
Students intended to surprise the teacher.,1,eng
Students objected to the teacher.,1,eng
Students sent letters to the teacher.,1,eng
It is crucial for John to show an interest.,1,eng
It is crucial that John should show an interest.,1,eng
"I know I should go to the dentist's, but I just don't want to.",1,eng
"I don't really want to go to the dentist's, but I know I should.",1,eng
She thought it was likely that everyone might fit into the car.,1,eng
She thought it was easy for everyone to fit into the car.,1,eng
The umpire called off the game.,1,eng
The umpire called the game off.,1,eng
The two boys looked the word up.,1,eng
The umpire fell off the deck.,1,eng
The two boys looked up the high stairs.,1,eng
The two boys looked up the high stairs from the floor.,1,eng
The umpire called it of.,1,eng
The umpire fell off it.,1,eng
A tall boy threw the ball.,1,eng
The cat chased the long string.,1,eng
That ball hit a student.,1,eng
The piano played a song.,1,eng
The piano kicked a student.,1,eng
That ball sang a student.,1,eng
