idx,sentence,label
4599,'s finally been given a part worthy of her considerable talents ,1
4600,"the film never succumbs to the trap of the maudlin or tearful , offering instead with its unflinching gaze a measure of faith in the future . ",1
4601,becoming a better person through love ,1
4602,what really sets the film apart is debrauwer 's refusal to push the easy emotional buttons ,1
4603,the last kiss is really all about performances . ,1
4606,"it 's not like having a real film of nijinsky , but at least it 's better than that eponymous 1980 biopic that used soap in the places where the mysteries lingered . ",1
4607,that might have made no such thing ,1
4608,gondry 's direction is adequate ,1
4609,experimentation and improvisation ,1
4610,`` superior '' ,1
4611,the extraordinarily rich landscape ,1
4612,clever ways ,1
4613,"a piece of mildly entertaining , inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category : unembarrassing but unmemorable ",1
4618,leonine power ,1
4620,"how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights ",1
4622,"bittersweet , uncommonly sincere movie that portrays the frank humanity of ... emotional recovery ",1
4623,"a first-class road movie that proves you can run away from home , but your ego and all your problems go with you ",1
4625,both excellent ,1
4628,supernatural thriller ,1
4630,"exquisite , unfakable sense ",1
4631,captures the dry wit that 's so prevalent on the rock ,1
4632,a ray of hope ,1
4637,"the movie 's captivating details are all in the performances , from foreman 's barking-mad taylor to thewlis 's smoothly sinister freddie and bettany/mcdowell 's hard-eyed gangster . ",1
4638,", harvard man is something rare and riveting : a wild ride that relies on more than special effects . ",1
4640,"the story , like ravel 's bolero , builds to a crescendo that encompasses many more paths than we started with . ",1
4641,"shows a level of young , black manhood that is funny , touching , smart and complicated ",1
4642,never once predictable . ,1
4645,a serious contender for the title ,1
4646,"is pure , exciting moviemaking . ",1
4647,set in newfoundland that cleverly captures the dry wit that 's so prevalent on the rock . ,1
4648,"( reynolds ) takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch . ",1
4649,"calm , self-assured portrait ",1
4650,"can still leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken ",1
4651,extends to his supple understanding of the role ,1
4652,"on the whole , you 're gon na like this movie . ",1
4653,is ultimately ,1
4655,a quaint ,1
4657,"'s a technically superb film , shining with all the usual spielberg flair , expertly utilizing the talents of his top-notch creative team . ",1
4659,the timeless spectacle of people ,1
4663,"though the aboriginal aspect lends the ending an extraordinary poignancy , and the story ",1
4664,harmless fun . ,1
4665,large-format ,1
4667,"'s a visual delight and a decent popcorn adventure , ",1
4669,'s both charming and ,1
4670,"soulful , scathing and joyous ",1
4671,"the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow ",1
4672,an ` a ' list cast ,1
4673,", those who do will have found a cult favorite to enjoy for a lifetime . ",1
4674,got ,1
4675,"you 'd have a 90-minute , four-star movie ",1
4678,has a compelling story to tell . ,1
4679,"a captivatingly quirky hybrid of character portrait , romantic comedy and beat-the-clock thriller ",1
4680,", one the public rarely sees . ",1
4681,"of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements ",1
4687,` just letting the mountain tell you what to do ,1
4688,is a visual treat ,1
4689,powerfully evocative mood ,1
4690,a must-own ,1
4691,hilarious place to visit ,1
4692,performed a difficult task indeed ,1
4694,ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation . ,1
4695,cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure ,1
4696,luckiest ,1
4697,", i found myself strangely moved by even the corniest and most hackneyed contrivances . ",1
4701,often very funny collegiate gross-out comedy ,1
4706,"a buoyant romantic comedy about friendship , love , and the truth ",1
4708,to provide an enjoyable 100 minutes in a movie theater ,1
4710,get a kick out of goofy brits ,1
4711,that extra little something that makes it worth checking out at theaters ,1
4712,serious movie-goers embarking upon this journey will find that the road to perdition leads to a satisfying destination . ,1
4716,something vital about the movie ,1
4717,an experience in understanding a unique culture that is presented with universal appeal ,1
4718,is n't afraid to provoke introspection in both its characters and its audience ,1
4719,cinematic postcard ,1
4720,a thriller ,1
4723,that are powerful and moving without stooping to base melodrama ,1
4729,natural and ,1
4732,has a huge heart ,1
4733,a compelling story of musical passion against governmental odds . ,1
4734,puts the dutiful efforts of more disciplined grade-grubbers ,1
4737,in amusing us ,1
4738,it was only a matter of time before some savvy producer saw the potential success inherent in the mixture of bullock bubble and hugh goo . ,1
4739,"the laramie project is worthwhile for reminding us that this sort of thing does , in fact , still happen in america ",1
4740,"quirky , odd movies and/or the ironic ",1
4743,well-paced and ,1
4744,unexpectedly sweet story ,1
4745,"awfully good , achingly human ",1
4746,the heart of the film ,1
4748,"the character to unearth the quaking essence of passion , grief and fear ",1
4749,of his reserved but existential poignancy ,1
4750,creative animation work ,1
4751,it 's thanks to huston 's revelatory performance . ,1
4752,really get inside of them ,1
4753,lust and love ,1
4757,laughing ,1
4761,competent direction ,1
4762,burns 's strongest film ,1
4765,hollywood disregard ,1
4766,weaving a theme throughout this funny film ,1
4767,a potentially good comic premise ,1
4768,"a revealing look at the collaborative process and a timely , tongue-in-cheek profile of the corporate circus that is the recording industry in the current climate of mergers and downsizing ",1
4769,i heard that apollo 13 was going to be released in imax format ,1
4771,to take us on his sentimental journey of the heart ,1
4772,"originality ai n't on the menu , but there 's never a dull moment in the giant spider invasion comic chiller ",1
4774,it is about a domestic unit finding their way to joy ,1
4778,deserving of its oscar nomination ,1
4779,"the journey is worth your time , especially if you have ellen pompeo sitting next to you for the ride . ",1
4780,"not for the striking , quietly vulnerable personality of ms. ambrose ",1
4782,joyous films that leaps over national boundaries and celebrates universal human nature . ,1
4783,likely to please audiences who like movies that demand four hankies ,1
4784,"lawrence unleashes his trademark misogyny -- er , comedy -- like a human volcano or an overflowing septic tank , ",1
4786,rock solid family fun ,1
4787,"will keep you watching , as will the fight scenes . ",1
4789,300 years of russian history and culture ,1
4790,winning portrayal ,1
4791,of warmth and humor ,1
4793,will have you talking 'til the end of the year ,1
4794,that is the recording industry in the current climate of mergers and downsizing ,1
4796,the real-life story is genuinely inspirational ,1
4797,wonderfully warm ,1
4798,", interestingly told film . ",1
4802,a lot like a well-made pb & j sandwich ,1
4803,emotionally intense ,1
4805,"friendship , love , and ",1
4806,comedies to hit the screen in years ,1
4809,"refreshingly realistic , ",1
4811,... rogers 's mouth never stops shut about the war between the sexes and how to win the battle . ,1
4812,appealing about the characters ,1
4813,", potent exploration ",1
4816,energy and wit to entertain all ages ,1
4817,she gets to fulfill her dreams ,1
4818,"be as simultaneously funny , offbeat and heartwarming ",1
4819,that 's part of what makes dover kosashvili 's outstanding feature debut so potent ,1
4821,", elling never gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry . ",1
4822,tom shadyac 's film kicks off spookily enough ,1
4823,"sweet , funny , charming , and ",1
4825,how to make us share their enthusiasm ,1
4827,feel that we truly know what makes holly and marina tick ,1
4831,a lovely film ... ,1
4832,create some episodes that rival vintage looney tunes for the most creative mayhem in a brief amount of time ,1
4833,well worthwhile ,1
4836,for the most part wilde 's droll whimsy helps `` being earnest '' overcome its weaknesses and parker 's creative interference ,1
